i,pct_f,type
14367,24.0,3.0
14368,43.0,3.0
14369,,4.0
14370,0.0,3.0
14371,11.0,3.0
14372,47.0,3.0
14373,8.0,7.0
14374,17.0,4.0
14375,28.0,7.0
14376,20.0,3.0
14377,20.0,4.0
14378,11.0,4.0
14379,21.0,3.0
14380,50.0,4.0
14381,23.0,3.0
14382,36.0,3.0
14383,48.0,3.0
14384,9.0,6.0
14385,37.0,3.0
14386,23.0,3.0
14387,10.0,3.0
14388,23.0,3.0
14389,0.0,4.0
14390,35.0,7.0
14391,22.0,4.0
14392,22.0,3.0
14393,38.0,4.0
14394,8.0,4.0
14395,13.0,2.0
14396,20.0,4.0
14397,18.0,6.0
14398,38.0,7.0
14399,30.0,4.0
14400,50.0,4.0
14401,40.0,4.0
14402,25.0,3.0
14403,33.0,3.0
14404,0.0,3.0
14405,14.0,3.0
14406,55.0,3.0
14407,0.0,4.0
14408,100.0,4.0
14409,11.0,3.0
14410,39.0,3.0
14411,30.0,7.0
14412,21.0,4.0
14413,33.0,3.0
14414,15.0,3.0
14415,88.0,4.0
14416,100.0,4.0
14417,19.0,4.0
14418,28.0,4.0
14419,23.0,4.0
14420,31.0,4.0
14421,15.0,4.0
14422,36.0,7.0
14423,27.0,3.0
14424,58.0,3.0
14425,5.0,4.0
14426,33.0,3.0
14427,4.0,3.0
14428,0.0,3.0
14429,5.0,3.0
14430,39.0,3.0
14431,50.0,3.0
14432,58.0,3.0
14433,61.0,3.0
14434,13.0,3.0
14435,33.0,3.0
14436,27.0,3.0
14437,79.0,3.0
14438,64.0,4.0
14439,57.0,3.0
14440,72.0,3.0
14441,79.0,3.0
14442,6.0,6.0
14443,88.0,3.0
14444,29.0,12.0
14445,27.0,3.0
14446,30.0,3.0
14447,71.0,4.0
14448,41.0,3.0
14449,0.0,7.0
14450,22.0,7.0
14451,36.0,3.0
14452,22.0,4.0
14453,43.0,4.0
14454,32.0,3.0
14455,36.0,3.0
14456,30.0,3.0
14457,25.0,3.0
14458,0.0,3.0
14459,22.0,4.0
14460,43.0,3.0
14461,36.0,4.0
14462,62.0,3.0
14463,0.0,4.0
14464,0.0,4.0
14465,0.0,4.0
14466,33.0,4.0
14467,14.0,4.0
14468,15.0,4.0
14469,21.0,4.0
14470,40.0,4.0
14471,29.0,4.0
14472,14.0,4.0
14473,6.0,4.0
14474,33.0,4.0
14475,36.0,4.0
14476,9.0,4.0
14477,24.0,4.0
14478,20.0,4.0
14479,100.0,4.0
14480,40.0,4.0
14481,13.0,4.0
14482,17.0,7.0
14483,86.0,4.0
14484,20.0,3.0
14485,38.0,3.0
14486,21.0,3.0
14487,38.0,4.0
14488,50.0,4.0
14489,54.0,4.0
14490,0.0,4.0
14491,67.0,4.0
14492,39.0,4.0
14493,64.0,4.0
14494,67.0,4.0
14495,100.0,4.0
14496,,4.0
14497,67.0,4.0
14498,0.0,4.0
14499,52.0,4.0
14500,30.0,4.0
14501,50.0,4.0
14502,42.0,4.0
14503,75.0,4.0
14504,43.0,4.0
14505,44.0,4.0
14506,33.0,4.0
14507,64.0,4.0
14508,40.0,4.0
14509,44.0,3.0
14510,21.0,4.0
14511,,1.0
14512,,1.0
14513,,1.0
14514,0.0,1.0
14515,0.0,1.0
14516,0.0,1.0
14517,24.0,8.0
14518,71.0,8.0
14519,32.0,8.0
14520,30.0,8.0
14521,10.0,8.0
14522,48.0,8.0
14523,18.0,8.0
14524,43.0,8.0
14525,38.0,8.0
14526,24.0,8.0
14527,25.0,8.0
14528,42.0,8.0
14529,23.0,8.0
14530,18.0,8.0
14531,54.0,8.0
14532,50.0,8.0
14533,71.0,8.0
14534,48.0,8.0
14535,29.0,8.0
14536,19.0,8.0
14537,50.0,8.0
14538,42.0,8.0
14539,32.0,8.0
14540,26.0,8.0
14541,38.0,8.0
14542,32.0,8.0
14543,21.0,8.0
14544,25.0,8.0
14545,13.0,8.0
14546,28.0,8.0
14547,22.0,8.0
14548,24.0,8.0
14549,34.0,8.0
14550,34.0,8.0
14551,19.0,8.0
14552,22.0,8.0
14553,18.0,8.0
14554,13.0,8.0
14555,38.0,8.0
14556,40.0,8.0
14557,44.0,8.0
14558,45.0,8.0
14559,29.0,8.0
14560,53.0,8.0
14561,30.0,8.0
14562,22.0,8.0
14563,18.0,8.0
14564,39.0,8.0
14565,27.0,8.0
14566,16.0,8.0
14567,28.0,8.0
14568,21.0,8.0
14569,21.0,8.0
14570,31.0,8.0
14571,24.0,8.0
14572,22.0,8.0
14573,14.0,8.0
14574,37.0,8.0
14575,47.0,8.0
14576,41.0,8.0
14577,50.0,8.0
14578,21.0,8.0
14579,16.0,8.0
14580,30.0,8.0
14581,22.0,7.0
14582,0.0,3.0
14583,19.0,7.0
14584,0.0,1.0
14585,23.0,7.0
14586,20.0,9.0
14587,63.0,4.0
14588,19.0,9.0
14589,0.0,9.0
14590,11.0,4.0
14591,13.0,9.0
14592,63.0,3.0
14593,24.0,8.0
14594,13.0,8.0
14595,6.0,3.0
14596,25.0,4.0
14597,21.0,4.0
14598,29.0,4.0
14599,9.0,4.0
14600,0.0,1.0
14601,40.0,4.0
14602,20.0,7.0
14603,0.0,4.0
14604,0.0,4.0
14605,15.0,4.0
14606,17.0,2.0
14607,8.0,2.0
14608,0.0,4.0
14609,21.0,4.0
14610,16.0,4.0
14611,17.0,4.0
14612,2.0,6.0
14613,78.0,3.0
14614,21.0,4.0
14615,33.0,3.0
14616,0.0,7.0
14617,33.0,4.0
14618,22.0,4.0
14619,57.0,3.0
14620,6.0,2.0
14621,3.0,1.0
14622,3.0,1.0
14623,42.0,4.0
14624,7.0,4.0
14625,24.0,3.0
14626,80.0,4.0
14627,20.0,4.0
14628,29.0,4.0
14629,50.0,4.0
14630,13.0,9.0
14631,20.0,9.0
14632,25.0,9.0
14633,25.0,9.0
14634,63.0,9.0
14635,11.0,9.0
14636,16.0,9.0
14637,29.0,9.0
14638,30.0,9.0
14639,14.0,3.0
14640,7.0,9.0
14641,40.0,3.0
14642,63.0,4.0
14643,44.0,4.0
14644,35.0,9.0
14645,7.0,4.0
14646,14.0,3.0
14647,29.0,4.0
14648,25.0,4.0
14649,33.0,4.0
14650,0.0,1.0
14651,4.0,1.0
14652,13.0,1.0
14653,16.0,1.0
14654,11.0,1.0
14655,63.0,9.0
14656,60.0,9.0
14657,35.0,9.0
14658,20.0,9.0
14659,50.0,9.0
14660,37.0,8.0
14661,0.0,3.0
14662,27.0,3.0
14663,63.0,3.0
14664,57.0,4.0
14665,38.0,4.0
14666,62.0,4.0
14667,44.0,4.0
14668,52.0,4.0
14669,59.0,4.0
14670,79.0,4.0
14671,42.0,4.0
14672,54.0,4.0
14673,100.0,4.0
14674,47.0,4.0
14675,40.0,4.0
14676,36.0,4.0
14677,48.0,4.0
14678,0.0,4.0
14679,25.0,4.0
14680,3.0,4.0
14681,14.0,4.0
14682,13.0,1.0
14683,25.0,1.0
14684,25.0,4.0
14685,20.0,4.0
14686,2.0,2.0
14687,7.0,4.0
14688,30.0,3.0
14689,7.0,4.0
14690,17.0,4.0
14691,10.0,2.0
14692,29.0,4.0
14693,0.0,4.0
14694,4.0,4.0
14695,0.0,4.0
14696,0.0,4.0
14697,5.0,2.0
14698,14.0,4.0
14699,20.0,4.0
14700,0.0,4.0
14701,25.0,1.0
14702,12.0,4.0
14703,11.0,2.0
14704,4.0,2.0
14705,26.0,4.0
14706,3.0,2.0
14707,0.0,7.0
14708,4.0,4.0
14709,51.0,7.0
14710,8.0,4.0
14711,0.0,4.0
14712,28.0,10.0
14713,0.0,10.0
14714,23.0,4.0
14715,100.0,9.0
14716,29.0,4.0
14717,37.0,4.0
14718,8.0,10.0
14719,67.0,10.0
14720,61.0,3.0
14721,5.0,1.0
14722,50.0,4.0
14723,50.0,10.0
14724,67.0,11.0
14725,20.0,4.0
14726,13.0,4.0
14727,50.0,4.0
14728,11.0,4.0
14729,11.0,4.0
14730,4.0,4.0
14731,13.0,3.0
14732,14.0,11.0
14733,17.0,3.0
14734,63.0,10.0
14735,7.0,2.0
14736,21.0,7.0
14737,13.0,10.0
14738,43.0,4.0
14739,0.0,10.0
14740,70.0,3.0
14741,71.0,10.0
14742,7.0,4.0
14743,29.0,7.0
14744,25.0,4.0
14745,,4.0
14746,15.0,7.0
14747,38.0,4.0
14748,100.0,4.0
14749,63.0,3.0
14750,40.0,4.0
14751,19.0,3.0
14752,20.0,3.0
14753,22.0,4.0
14754,33.0,2.0
14755,17.0,2.0
14756,15.0,4.0
14757,38.0,4.0
14758,38.0,4.0
14759,13.0,3.0
14760,,4.0
14761,,4.0
14762,30.0,4.0
14763,36.0,3.0
14764,18.0,3.0
14765,83.0,4.0
14766,100.0,4.0
14767,71.0,4.0
14768,50.0,4.0
14769,35.0,3.0
14770,0.0,4.0
14771,,4.0
14772,33.0,4.0
14773,80.0,4.0
14774,50.0,4.0
14775,36.0,4.0
14776,22.0,1.0
14777,8.0,1.0
14778,19.0,1.0
14779,16.0,1.0
14780,17.0,1.0
14781,5.0,1.0
14782,8.0,1.0
14783,15.0,1.0
14784,16.0,1.0
14785,5.0,1.0
14786,8.0,1.0
14787,13.0,1.0
14788,1.0,1.0
14789,1.0,1.0
14790,0.0,1.0
14791,10.0,1.0
14792,6.0,1.0
14793,7.0,2.0
14794,17.0,2.0
14795,0.0,1.0
14796,11.0,2.0
14797,5.0,2.0
14798,0.0,1.0
14799,7.0,1.0
14800,9.0,1.0
14801,21.0,1.0
14802,38.0,3.0
14803,24.0,3.0
14804,42.0,3.0
14805,33.0,3.0
14806,20.0,3.0
14807,0.0,4.0
14808,45.0,3.0
14809,18.0,3.0
14810,52.0,3.0
14811,30.0,6.0
14812,13.0,6.0
14813,26.0,3.0
14814,47.0,3.0
14815,19.0,12.0
14816,14.0,3.0
14817,11.0,3.0
14818,26.0,3.0
14819,8.0,6.0
14820,28.0,3.0
14821,15.0,6.0
14822,17.0,3.0
14823,26.0,4.0
14824,8.0,6.0
14825,14.0,3.0
14826,27.0,12.0
14827,35.0,12.0
14828,33.0,3.0
14829,29.0,4.0
14830,33.0,3.0
14831,40.0,3.0
14832,64.0,3.0
14833,40.0,4.0
14834,44.0,3.0
14835,25.0,3.0
14836,33.0,3.0
14837,77.0,3.0
14838,52.0,3.0
14839,7.0,3.0
14840,35.0,12.0
14841,83.0,3.0
14842,13.0,6.0
14843,10.0,12.0
14844,8.0,6.0
14845,33.0,3.0
14846,14.0,6.0
14847,50.0,3.0
14848,22.0,3.0
14849,22.0,3.0
14850,35.0,3.0
14851,33.0,3.0
14852,14.0,4.0
14853,18.0,6.0
14854,23.0,3.0
14855,19.0,3.0
14856,22.0,7.0
14857,11.0,12.0
14858,22.0,12.0
14859,25.0,7.0
14860,19.0,3.0
14861,26.0,3.0
14862,11.0,12.0
14863,53.0,6.0
14864,23.0,3.0
14865,11.0,6.0
14866,20.0,3.0
14867,18.0,6.0
14868,29.0,3.0
14869,11.0,6.0
14870,38.0,4.0
14871,21.0,3.0
14872,21.0,3.0
14873,14.0,3.0
14874,16.0,7.0
14875,35.0,3.0
14876,27.0,4.0
14877,46.0,3.0
14878,68.0,3.0
14879,27.0,3.0
14880,31.0,3.0
14881,22.0,7.0
14882,15.0,4.0
14883,28.0,3.0
14884,30.0,7.0
14885,19.0,3.0
14886,30.0,3.0
14887,22.0,3.0
14888,37.0,3.0
14889,33.0,3.0
14890,53.0,3.0
14891,33.0,3.0
14892,32.0,3.0
14893,25.0,3.0
14894,26.0,6.0
14895,15.0,4.0
14896,33.0,3.0
14897,10.0,3.0
14898,16.0,12.0
14899,0.0,6.0
14900,14.0,6.0
14901,11.0,12.0
14902,21.0,3.0
14903,27.0,3.0
14904,38.0,6.0
14905,9.0,6.0
14906,33.0,4.0
14907,23.0,12.0
14908,54.0,3.0
14909,8.0,6.0
14910,23.0,4.0
14911,8.0,6.0
14912,24.0,3.0
14913,33.0,4.0
14914,29.0,3.0
14915,28.0,4.0
14916,25.0,1.0
14917,8.0,3.0
14918,15.0,3.0
14919,35.0,3.0
14920,18.0,3.0
14921,7.0,1.0
14922,11.0,1.0
14923,28.0,6.0
14924,40.0,3.0
14925,17.0,6.0
14926,40.0,3.0
14927,52.0,3.0
14928,23.0,12.0
14929,19.0,3.0
14930,14.0,3.0
14931,11.0,6.0
14932,22.0,3.0
14933,10.0,3.0
14934,14.0,4.0
14935,19.0,7.0
14936,39.0,3.0
14937,38.0,3.0
14938,54.0,3.0
14939,37.0,7.0
14940,4.0,6.0
14941,30.0,3.0
14942,16.0,4.0
14943,14.0,3.0
14944,7.0,6.0
14945,11.0,4.0
14946,35.0,3.0
14947,8.0,6.0
14948,20.0,4.0
14949,36.0,3.0
14950,9.0,3.0
14951,19.0,4.0
14952,45.0,3.0
14953,31.0,3.0
14954,15.0,3.0
14955,8.0,3.0
14956,5.0,6.0
14957,39.0,3.0
14958,19.0,12.0
14959,0.0,3.0
14960,31.0,7.0
14961,0.0,3.0
14962,33.0,3.0
14963,12.0,3.0
14964,26.0,4.0
14965,14.0,3.0
14966,8.0,12.0
14967,9.0,6.0
14968,41.0,3.0
14969,11.0,3.0
14970,20.0,3.0
14971,13.0,12.0
14972,14.0,4.0
14973,29.0,3.0
14974,15.0,6.0
14975,9.0,6.0
14976,32.0,3.0
14977,60.0,3.0
14978,22.0,7.0
14979,11.0,12.0
14980,17.0,4.0
14981,17.0,6.0
14982,24.0,3.0
14983,32.0,3.0
14984,34.0,12.0
14985,33.0,3.0
14986,13.0,4.0
14987,46.0,3.0
14988,35.0,8.0
14989,33.0,4.0
14990,6.0,3.0
14991,26.0,8.0
14992,12.0,8.0
14993,21.0,8.0
14994,8.0,3.0
14995,30.0,8.0
14996,16.0,3.0
14997,36.0,8.0
14998,10.0,6.0
14999,31.0,8.0
15000,48.0,8.0
15001,17.0,8.0
15002,32.0,8.0
15003,8.0,6.0
15004,22.0,3.0
15005,,1.0
15006,23.0,3.0
15007,29.0,3.0
15008,24.0,3.0
15009,47.0,3.0
15010,15.0,8.0
15011,34.0,8.0
15012,18.0,3.0
15013,9.0,6.0
15014,32.0,3.0
15015,29.0,9.0
15016,45.0,9.0
15017,6.0,2.0
15018,,4.0
15019,12.0,3.0
15020,57.0,4.0
15021,45.0,9.0
15022,63.0,3.0
15023,18.0,3.0
15024,0.0,9.0
15025,45.0,9.0
15026,25.0,9.0
15027,31.0,3.0
15028,14.0,3.0
15029,19.0,3.0
15030,4.0,9.0
15031,37.0,3.0
15032,41.0,3.0
15033,20.0,9.0
15034,50.0,6.0
15035,31.0,7.0
15036,27.0,4.0
15037,39.0,3.0
15038,57.0,4.0
15039,21.0,4.0
15040,71.0,3.0
15041,13.0,2.0
15042,29.0,8.0
15043,27.0,3.0
15044,21.0,8.0
15045,44.0,3.0
15046,40.0,8.0
15047,13.0,4.0
15048,80.0,9.0
15049,33.0,3.0
15050,8.0,6.0
15051,23.0,3.0
15052,10.0,3.0
15053,30.0,3.0
15054,19.0,7.0
15055,38.0,3.0
15056,38.0,3.0
15057,14.0,2.0
15058,100.0,4.0
15059,46.0,4.0
15060,23.0,6.0
15061,10.0,3.0
15062,16.0,3.0
15063,33.0,3.0
15064,13.0,3.0
15065,50.0,4.0
15066,33.0,3.0
15067,21.0,4.0
15068,15.0,4.0
15069,74.0,4.0
15070,2.0,6.0
15071,9.0,3.0
15072,20.0,4.0
15073,20.0,4.0
15074,21.0,7.0
15075,33.0,12.0
15076,33.0,4.0
15077,14.0,3.0
15078,12.0,6.0
15079,18.0,4.0
15080,7.0,4.0
15081,54.0,3.0
15082,10.0,4.0
15083,58.0,3.0
15084,72.0,3.0
15085,14.0,1.0
15086,12.0,6.0
15087,67.0,4.0
15088,64.0,12.0
15089,17.0,3.0
15090,45.0,3.0
15091,0.0,7.0
15092,24.0,4.0
15093,13.0,1.0
15094,26.0,8.0
15095,71.0,3.0
15096,0.0,1.0
15097,13.0,1.0
15098,50.0,3.0
15099,17.0,4.0
15100,55.0,4.0
15101,20.0,1.0
15102,21.0,12.0
15103,17.0,4.0
15104,31.0,4.0
15105,22.0,6.0
15106,,4.0
15107,35.0,3.0
15108,25.0,3.0
15109,0.0,6.0
15110,45.0,4.0
15111,13.0,3.0
15112,17.0,3.0
15113,25.0,3.0
15114,0.0,3.0
15115,18.0,9.0
15116,11.0,3.0
15117,20.0,9.0
15118,45.0,3.0
15119,17.0,9.0
15120,53.0,3.0
15121,30.0,3.0
15122,33.0,9.0
15123,13.0,1.0
15124,0.0,9.0
15125,60.0,9.0
15126,45.0,12.0
15127,55.0,3.0
15128,40.0,3.0
15129,44.0,4.0
15130,20.0,4.0
15131,21.0,3.0
15132,7.0,2.0
15133,0.0,4.0
15134,17.0,3.0
15135,17.0,4.0
15136,64.0,3.0
15137,45.0,3.0
15138,27.0,3.0
15139,36.0,8.0
15140,26.0,3.0
15141,19.0,3.0
15142,19.0,7.0
15143,7.0,1.0
15144,55.0,3.0
15145,4.0,1.0
15146,60.0,3.0
15147,25.0,1.0
15148,36.0,4.0
15149,12.0,3.0
15150,11.0,12.0
15151,16.0,12.0
15152,28.0,3.0
15153,71.0,3.0
15154,42.0,3.0
15155,13.0,7.0
15156,55.0,3.0
15157,30.0,4.0
15158,64.0,8.0
15159,33.0,3.0
15160,34.0,8.0
15161,27.0,8.0
15162,21.0,8.0
15163,18.0,8.0
15164,22.0,4.0
15165,0.0,3.0
15166,26.0,8.0
15167,31.0,4.0
15168,17.0,9.0
15169,50.0,7.0
15170,69.0,3.0
15171,18.0,3.0
15172,12.0,6.0
15173,6.0,3.0
15174,17.0,3.0
15175,19.0,3.0
15176,11.0,4.0
15177,22.0,4.0
15178,27.0,7.0
15179,44.0,3.0
15180,10.0,1.0
15181,20.0,4.0
15182,41.0,3.0
15183,29.0,4.0
15184,37.0,4.0
15185,17.0,4.0
15186,30.0,7.0
15187,54.0,3.0
15188,33.0,4.0
15189,14.0,3.0
15190,73.0,4.0
15191,31.0,4.0
15192,38.0,3.0
15193,25.0,4.0
15194,10.0,6.0
15195,52.0,4.0
15196,0.0,4.0
15197,20.0,3.0
15198,50.0,4.0
15199,0.0,4.0
15200,27.0,3.0
15201,38.0,4.0
15202,55.0,4.0
15203,3.0,4.0
15204,9.0,4.0
15205,9.0,4.0
15206,6.0,1.0
15207,5.0,6.0
15208,15.0,3.0
15209,8.0,4.0
15210,,4.0
15211,0.0,8.0
15212,19.0,3.0
15213,17.0,3.0
15214,21.0,4.0
15215,13.0,9.0
15216,27.0,7.0
15217,17.0,4.0
15218,17.0,4.0
15219,0.0,4.0
15220,19.0,12.0
15221,10.0,2.0
15222,8.0,2.0
15223,3.0,2.0
15224,21.0,3.0
15225,13.0,2.0
15226,3.0,2.0
15227,0.0,2.0
15228,23.0,6.0
15229,52.0,3.0
15230,15.0,4.0
15231,64.0,4.0
15232,46.0,4.0
15233,9.0,6.0
15234,13.0,6.0
15235,29.0,7.0
15236,20.0,4.0
15237,7.0,4.0
15238,33.0,7.0
15239,0.0,3.0
15240,42.0,3.0
15241,25.0,3.0
15242,11.0,3.0
15243,20.0,4.0
15244,25.0,6.0
15245,40.0,3.0
15246,3.0,6.0
15247,7.0,6.0
15248,32.0,3.0
15249,11.0,4.0
15250,25.0,6.0
15251,43.0,3.0
15252,13.0,6.0
15253,17.0,3.0
15254,33.0,3.0
15255,25.0,3.0
15256,18.0,12.0
15257,7.0,6.0
15258,29.0,3.0
15259,5.0,6.0
15260,30.0,10.0
15261,13.0,3.0
15262,24.0,3.0
15263,3.0,6.0
15264,60.0,4.0
15265,28.0,4.0
15266,17.0,3.0
15267,27.0,4.0
15268,58.0,3.0
15269,56.0,3.0
15270,11.0,4.0
15271,28.0,3.0
15272,36.0,6.0
15273,36.0,3.0
15274,23.0,12.0
15275,17.0,3.0
15276,16.0,6.0
15277,60.0,3.0
15278,16.0,3.0
15279,0.0,4.0
15280,22.0,7.0
15281,23.0,3.0
15282,31.0,7.0
15283,19.0,6.0
15284,41.0,3.0
15285,8.0,3.0
15286,21.0,7.0
15287,30.0,4.0
15288,13.0,6.0
15289,0.0,3.0
15290,16.0,3.0
15291,20.0,3.0
15292,12.0,7.0
15293,38.0,3.0
15294,10.0,6.0
15295,33.0,4.0
15296,19.0,4.0
15297,11.0,6.0
15298,10.0,6.0
15299,36.0,6.0
15300,11.0,6.0
15301,9.0,6.0
15302,0.0,4.0
15303,19.0,6.0
15304,16.0,6.0
15305,23.0,6.0
15306,75.0,4.0
15307,31.0,6.0
15308,11.0,3.0
15309,31.0,4.0
15310,2.0,4.0
15311,24.0,6.0
15312,10.0,6.0
15313,0.0,4.0
15314,38.0,4.0
15315,23.0,4.0
15316,11.0,3.0
15317,0.0,4.0
15318,26.0,3.0
15319,36.0,10.0
15320,6.0,7.0
15321,34.0,7.0
15322,19.0,10.0
15323,0.0,7.0
15324,0.0,2.0
15325,0.0,2.0
15326,12.0,4.0
15327,100.0,4.0
15328,33.0,11.0
15329,,4.0
15330,19.0,3.0
15331,4.0,1.0
15332,7.0,6.0
15333,,1.0
15334,34.0,6.0
15335,33.0,7.0
15336,6.0,4.0
15337,47.0,3.0
15338,17.0,6.0
15339,10.0,6.0
15340,18.0,1.0
15341,25.0,6.0
15342,5.0,3.0
15343,0.0,3.0
15344,75.0,4.0
15345,13.0,3.0
15346,46.0,3.0
15347,31.0,3.0
15348,14.0,3.0
15349,23.0,4.0
15350,15.0,3.0
15351,,4.0
15352,38.0,3.0
15353,29.0,4.0
15354,56.0,3.0
15355,14.0,3.0
15356,57.0,3.0
15357,35.0,3.0
15358,17.0,3.0
15359,13.0,6.0
15360,29.0,3.0
15361,18.0,6.0
15362,13.0,6.0
15363,33.0,3.0
15364,25.0,9.0
15365,38.0,3.0
15366,71.0,3.0
15367,46.0,3.0
15368,39.0,3.0
15369,47.0,3.0
15370,31.0,3.0
15371,40.0,4.0
15372,34.0,3.0
15373,33.0,4.0
15374,0.0,3.0
15375,20.0,4.0
15376,18.0,3.0
15377,0.0,4.0
15378,,4.0
15379,18.0,12.0
15380,33.0,4.0
15381,,4.0
15382,29.0,4.0
15383,29.0,7.0
15384,0.0,4.0
15385,36.0,4.0
15386,13.0,4.0
15387,,4.0
15388,24.0,6.0
15389,57.0,3.0
15390,26.0,3.0
15391,16.0,4.0
15392,10.0,6.0
15393,39.0,6.0
15394,38.0,3.0
15395,24.0,3.0
15396,0.0,6.0
15397,2.0,4.0
15398,20.0,3.0
15399,60.0,3.0
15400,6.0,3.0
15401,29.0,3.0
15402,16.0,12.0
15403,44.0,3.0
15404,64.0,3.0
15405,21.0,3.0
15406,6.0,4.0
15407,7.0,6.0
15408,52.0,3.0
15409,0.0,4.0
15410,33.0,3.0
15411,20.0,3.0
15412,45.0,3.0
15413,31.0,3.0
15414,14.0,3.0
15415,63.0,3.0
15416,36.0,3.0
15417,18.0,3.0
15418,11.0,3.0
15419,19.0,6.0
15420,40.0,3.0
15421,24.0,6.0
15422,21.0,4.0
15423,23.0,12.0
15424,30.0,3.0
15425,29.0,3.0
15426,33.0,3.0
15427,10.0,7.0
15428,21.0,7.0
15429,36.0,3.0
15430,13.0,3.0
15431,25.0,3.0
15432,17.0,12.0
15433,13.0,4.0
15434,6.0,3.0
15435,28.0,3.0
15436,33.0,3.0
15437,18.0,3.0
15438,27.0,7.0
15439,4.0,12.0
15440,18.0,12.0
15441,23.0,6.0
15442,17.0,6.0
15443,19.0,3.0
15444,35.0,6.0
15445,56.0,3.0
15446,5.0,6.0
15447,10.0,6.0
15448,17.0,6.0
15449,20.0,6.0
15450,27.0,3.0
15451,22.0,4.0
15452,41.0,3.0
15453,4.0,6.0
15454,30.0,3.0
15455,46.0,3.0
15456,33.0,7.0
15457,31.0,7.0
15458,24.0,3.0
15459,32.0,3.0
15460,44.0,3.0
15461,26.0,6.0
15462,3.0,6.0
15463,16.0,12.0
15464,45.0,3.0
15465,16.0,3.0
15466,50.0,4.0
15467,71.0,3.0
15468,48.0,3.0
15469,10.0,6.0
15470,55.0,3.0
15471,53.0,3.0
15472,46.0,12.0
15473,41.0,12.0
15474,44.0,12.0
15475,38.0,4.0
15476,57.0,3.0
15477,59.0,3.0
15478,58.0,3.0
15479,5.0,6.0
15480,56.0,3.0
15481,9.0,6.0
15482,3.0,6.0
15483,31.0,3.0
15484,4.0,3.0
15485,75.0,3.0
15486,61.0,3.0
15487,43.0,12.0
15488,53.0,3.0
15489,25.0,3.0
15490,46.0,3.0
15491,33.0,3.0
15492,29.0,3.0
15493,17.0,6.0
15494,28.0,3.0
15495,40.0,3.0
15496,39.0,12.0
15497,23.0,12.0
15498,31.0,12.0
15499,21.0,6.0
15500,70.0,3.0
15501,22.0,6.0
15502,33.0,12.0
15503,41.0,12.0
15504,64.0,3.0
15505,56.0,6.0
15506,63.0,3.0
15507,52.0,3.0
15508,73.0,3.0
15509,73.0,3.0
15510,75.0,3.0
15511,50.0,3.0
15512,36.0,12.0
15513,79.0,3.0
15514,6.0,1.0
15515,24.0,6.0
15516,36.0,6.0
15517,67.0,3.0
15518,41.0,6.0
15519,44.0,4.0
15520,40.0,3.0
15521,50.0,3.0
15522,5.0,4.0
15523,15.0,2.0
15524,16.0,3.0
15525,20.0,3.0
15526,48.0,3.0
15527,29.0,3.0
15528,13.0,7.0
15529,17.0,3.0
15530,36.0,3.0
15531,30.0,3.0
15532,72.0,4.0
15533,50.0,3.0
15534,13.0,7.0
15535,40.0,3.0
15536,55.0,4.0
15537,6.0,6.0
15538,18.0,6.0
15539,7.0,6.0
15540,6.0,7.0
15541,18.0,3.0
15542,18.0,3.0
15543,24.0,3.0
15544,56.0,3.0
15545,40.0,3.0
15546,60.0,3.0
15547,27.0,3.0
15548,62.0,3.0
15549,33.0,4.0
15550,20.0,4.0
15551,45.0,4.0
15552,8.0,7.0
15553,22.0,7.0
15554,37.0,7.0
15555,0.0,4.0
15556,10.0,6.0
15557,54.0,6.0
15558,20.0,6.0
15559,35.0,7.0
15560,48.0,3.0
15561,33.0,3.0
15562,29.0,3.0
15563,11.0,3.0
15564,57.0,3.0
15565,50.0,3.0
15566,0.0,4.0
15567,33.0,3.0
15568,38.0,3.0
15569,9.0,3.0
15570,0.0,4.0
15571,64.0,3.0
15572,47.0,3.0
15573,52.0,3.0
15574,57.0,6.0
15575,19.0,6.0
15576,15.0,6.0
15577,50.0,3.0
15578,43.0,3.0
15579,7.0,3.0
15580,33.0,3.0
15581,27.0,3.0
15582,33.0,3.0
15583,29.0,3.0
15584,0.0,4.0
15585,18.0,3.0
15586,5.0,2.0
15587,,4.0
15588,69.0,4.0
15589,61.0,7.0
15590,14.0,4.0
15591,29.0,3.0
15592,0.0,3.0
15593,14.0,3.0
15594,27.0,3.0
15595,9.0,3.0
15596,57.0,3.0
15597,27.0,3.0
15598,35.0,3.0
15599,29.0,6.0
15600,20.0,3.0
15601,0.0,3.0
15602,43.0,3.0
15603,10.0,7.0
15604,50.0,4.0
15605,57.0,4.0
15606,0.0,4.0
15607,42.0,7.0
15608,6.0,4.0
15609,17.0,4.0
15610,21.0,6.0
15611,56.0,3.0
15612,46.0,7.0
15613,19.0,7.0
15614,20.0,4.0
15615,60.0,3.0
15616,25.0,3.0
15617,33.0,4.0
15618,53.0,3.0
15619,18.0,7.0
15620,50.0,4.0
15621,14.0,4.0
15622,36.0,4.0
15623,16.0,4.0
15624,17.0,4.0
15625,19.0,4.0
15626,18.0,4.0
15627,30.0,4.0
15628,16.0,4.0
15629,15.0,3.0
15630,,3.0
15631,55.0,7.0
15632,6.0,6.0
15633,26.0,6.0
15634,23.0,6.0
15635,50.0,4.0
15636,20.0,3.0
15637,25.0,4.0
15638,27.0,3.0
15639,29.0,3.0
15640,53.0,3.0
15641,25.0,3.0
15642,,4.0
15643,36.0,3.0
